_Time,L Swing Speed degree/ms,L Angle Diff,L Pos Diff,L Stamina,L Pattern Diff,L CombinedDiff
8,0,1,1.1,0,0,0
9,0.6333333333333333,1,1,7.752595124421295e-06,0.077003125,1.1607454960048798
10,0.6333333333333333,1,1,6.202076099537036e-05,0.108253125,1.4421236053796784
11,0.6333333333333333,1,1,0.00020932006835937497,0.139503125,1.6683662209180046
15,0.15833333333333333,1,1,0.00026613205450552475,0.170753125,1.8586217447467268
16,0.6333333333333333,1,1,0.0005951328100981534,0.202003125,2.02589294314903
17,0.6333333333333333,1,1,0.001121824741363525,0.233253125,2.17582307335811
17.5,1.2666666666666666,1,1,0.0029543444138986096,0.264503125,2.3181734286912725
19,0.4222222222222222,1,1,0.0038465747944448517,0.295753125,2.443992421698142
23,0.15833333333333333,1,1,0.00422261603607889,0.327003125,2.5579839649929017
24,0.6333333333333333,1,1,0.005971472286229592,0.358253125,2.6709352698429347
25,0.6333333333333333,1,1,0.00814672126822347,0.389503125,2.7793471254188695
25.5,1.2666666666666666,1,1,0.013962459710726832,0.420753125,2.8994459644158805
26,1.2666666666666666,1,1,0.022041955929561225,0.452003125,3.0253331423214727
27,0.6333333333333333,1,1,0.02704690213196888,0.483253125,3.1329902007272548
31,0.15833333333333333,1,1,0.028406553880013872,0.5145031250000001,3.2204148617278303
32,0.6333333333333333,1,1,0.03430062583575358,0.5457531250000001,3.326454434329875
33,0.6333333333333333,1,1,0.04095832841124879,0.5770031250000001,3.4340020872223462
33.5,1.2666666666666666,1,1,0.0567506877044918,0.6082531250000001,3.5831070824974693
35,0.4222222222222222,1,1,0.06279925524223645,0.6395031250000001,3.6851011354431176
40,0.12666666666666668,1,1,0.06469416133983696,0.6707531250000001,3.766110620738184
41.5,0.4222222222222222,1,1,0.07128516934444279,0.7020031250000001,3.868633822712823
42.5,0.6333333333333333,1,1,0.08198807268792603,0.7332531250000001,3.990636981876465
43,1.2666666666666666,1,1,0.10650344527929789,0.7645031250000001,4.179066597036295
44.5,0.4222222222222222,1,1,0.11564712443853815,0.7957531250000001,4.293514410451804
45,1.2666666666666666,1,1,0.14618678028126045,0.8270031250000001,4.509713581095269
46.5,0.4222222222222222,1,1,0.1574488129882759,0.8582531250000001,4.634796171662257
