_Time,L Swing Speed degree/ms,L Angle Diff,L Stamina,L Pattern Diff,L CombinedDiff
54.381168365478516,1.0222222222222221,1,0.8849793366122782,1.162353515625,1.4609086629616874
55.381168365478516,0.7666666666666666,1,0.8828281971587216,1.162353515625,1.4596065637644673
56.381168365478516,0.7666666666666666,1,0.8807538841142205,1.162353515625,1.4583528721362615
57.381168365478516,0.7666666666666666,1,0.8787523539835617,1.162353515625,1.457144946433761
58.381168365478516,0.7666666666666666,1,0.8768198421332704,1.162353515625,1.4559803332615486
59.381168365478516,0.7666666666666666,1.75,0.8749528391592601,1.21343994140625,1.4959876209891756
60.381168365478516,0.7666666666666666,1.75,0.8731480696177168,1.265625,1.5375936368566778
61.13116455078125,1.022227421539755,1.75,0.8755919934197175,1.31890869140625,1.5830923773449423
61.631168365478516,1.5333216350176364,1.75,0.8862005360261356,1.373291015625,1.6344049692929088
62.38117218017578,1.022217022957579,1,0.8883595278821902,1.3369140625,1.6051547779853885
63.38117218017578,0.7666666666666666,1,0.6965857794992361,1.3369140625,1.507504878503155
64.38116455078125,0.7666725159137668,1,0.7252093133913872,1.3369140625,1.5209430491441358
65.38116455078125,0.7666666666666666,1,0.7252093133913867,1.3369140625,1.5209430491441356
66.38116455078125,0.7666666666666666,1.5,0.7252093133913867,1.373291015625,1.5530153772020259
67.38116455078125,0.7666666666666666,1,0.7252093133913867,1.373291015625,1.5530153772020259
69.13116455078125,0.4380952380952381,1.5,0.7128480570722032,1.41015625,1.580092719395187
69.63116455078125,1.5333333333333332,1,0.7419121450643241,1.41015625,1.5934159157006087
70.88116455078125,0.6133333333333334,1,0.7360373014646636,1.35504150390625,1.5420403323051883
71.88116455078125,0.7666666666666666,1,0.7360373014646636,1.35504150390625,1.5420403323051883
72.88116455078125,0.7666666666666666,1,0.7360373014646636,1.35504150390625,1.5420403323051883
73.88116455078125,0.7666666666666666,1,0.7360373014646642,1.35504150390625,1.5420403323051886
74.88116455078125,0.7666666666666666,1,0.7360373014646642,1.301025390625,1.4947969682195368
75.88116455078125,0.7666666666666666,1,0.7360373014646636,1.301025390625,1.4947969682195363
76.88116455078125,0.7666666666666666,1.75,0.7360373014646636,1.35504150390625,1.5420403323051883
77.38116455078125,1.5333333333333332,1.75,0.7657241248516332,1.41015625,1.6046414193812466
77.88116455078125,1.5333333333333332,1,0.7961986501664903,1.41015625,1.6194051191536365
78.88116455078125,0.7666666666666666,1,0.7961986501664903,1.41015625,1.6194051191536365
79.88116455078125,0.7666666666666666,1,0.7961986501664903,1.41015625,1.6194051191536365
80.88116455078125,0.7666666666666666,1,0.7961986501664903,1.373291015625,1.587406848959423
82.38116455078125,0.5111111111111111,1.75,0.7859523159526562,1.42877197265625,1.6306778936379116
83.38116455078125,0.7666666666666666,1,0.7859523159526562,1.42877197265625,1.6306778936379116
85.13116455078125,0.4380952380952381,1,0.7729081312383472,1.42877197265625,1.6244310786187226
85.63116455078125,1.5333333333333332,1,0.8035717248491637,1.42877197265625,1.6392427723876326
87.88116455078125,0.34074074074074073,1,0.7864382316444393,1.42877197265625,1.6309121503134572
88.38116455078125,1.5333333333333332,1,0.8070279083703816,1.42877197265625,1.6409397901009974
88.88116455078125,1.5333333333333332,1.75,0.8070281460336276,1.4853515625,1.6904329897134833
89.38116455078125,1.5333333333333332,1.75,0.8279742052269888,1.54302978515625,1.7511374024903377
89.88116455078125,1.5333333333333332,1,0.8600679939213469,1.4853515625,1.7163875490078229
90.38116455078125,1.5333333333333332,1,0.8929806541472783,1.42877197265625,1.6848750097646215
90.88116455078125,1.5333333333333332,1,0.926722374463517,1.373291015625,1.6567264629164475
91.38116455078125,1.5333333333333332,1.5,0.9613035309552832,1.35504150390625,1.6613975911670291
91.88116455078125,1.5333333333333332,1.5,0.9848290820935787,1.39166259765625,1.7048792058831097
93.88116455078125,0.3833333333333333,1.5,0.9324273278224243,1.42877197265625,1.7061096305683578
94.38116455078125,1.5333333333333332,1,0.955481272982156,1.42877197265625,1.7188175624154045
94.88116455078125,1.5333333333333332,1,0.9907698384417685,1.42877197265625,1.7386817485134995
95.38116455078125,1.5333333333333332,1,0.9907698384417685,1.39166259765625,1.7083177861514145
95.88116455078125,1.5333333333333332,1.75,1.0269167492486844,1.447509765625,1.774779572641974
96.88116455078125,0.7666666666666666,1.75,1.0269167492486844,1.46636962890625,1.7901949330914046
98.88116455078125,0.3833333333333333,1,1.0087353560459573,1.46636962890625,1.7798277745657913
99.88116455078125,0.7666666666666666,1,1.0208322190861037,1.46636962890625,1.78671159063317
100.88116455078125,0.7666666666666666,1.75,1.0208322190861037,1.523681640625,1.8340403925491802
101.38116455078125,1.5333333333333332,1,1.0577022965040117,1.523681640625,1.854815325041162
101.88116455078125,1.5333333333333332,1,1.0827690750652101,1.523681640625,1.8692229968345837
102.38116455078125,1.5333333333333332,1,1.0827690750652101,1.523681640625,1.8692229968345837
102.88116455078125,1.5333333333333332,1,1.1082288005515386,1.523681640625,1.8840851404195071
103.38116455078125,1.5333333333333332,1.75,1.1471618493263793,1.523681640625,1.9072456712567498
103.88116455078125,1.5333333333333332,1.75,1.1869962188389211,1.523681640625,1.9314672571689089
106.88116455078125,0.25555555555555554,1.75,1.1603393164106326,1.58209228515625,1.961989635028488
107.88116455078125,0.7666666666666666,1,1.1603393164106326,1.58209228515625,1.961989635028488
108.38116455078125,1.5333333333333332,1,1.2004764181898973,1.58209228515625,1.9859908432268691
108.88116455078125,1.5333333333333332,1,1.2277422231828616,1.58209228515625,2.0025900642260566
109.38115692138672,1.5333567305002416,1,1.227743480687214,1.523681640625,1.9567728014124806
109.88116455078125,1.5333099368804388,1.5,1.2277422232212376,1.5625,1.9871480107632211
111.88116455078125,0.3833333333333333,1,1.1669657243966802,1.5625,1.9501833893038543
112.38116455078125,1.5333333333333332,1,1.1937236330819756,1.5625,1.9663118679849418
112.88116455078125,1.5333333333333332,1,1.2346225793244472,1.5625,1.9914063280450203
113.38117218017578,1.5333099368804388,1,1.2764439030038934,1.5625,2.0176013698240327
113.88116455078125,1.5333567305002416,1,1.3192017897655015,1.50445556640625,2.000919766860044
114.38116455078125,1.5333333333333332,1.5,1.3629026821121022,1.4853515625,2.0158802010857575
114.88115692138672,1.5333567305002416,1.75,1.4075595621508916,1.54302978515625,2.0885796223466686
115.38117218017578,1.5332865411415262,1,1.453177204618811,1.54302978515625,2.1195907401909184
115.88116455078125,1.5333567305002416,1,1.4841330749566344,1.54302978515625,2.140932484236618
116.38116455078125,1.5333333333333332,1,1.4841337884335342,1.50445556640625,2.113300653778545
117.63116455078125,0.6133333333333334,1,1.4593355003343673,1.46636962890625,2.0687919158568877
119.88116455078125,0.34074074074074073,1,1.4337989923337005,1.42877197265625,2.0241464621576095
120.88116455078125,0.7666666666666666,1,1.4337986437021173,1.42877197265625,2.0241462152053304
121.38116455078125,1.5333333333333332,1,1.4799812910512484,1.42877197265625,2.057117879877026
121.88116455078125,1.5333333333333332,1,1.5271451361424382,1.42877197265625,2.0913061986929455
122.38116455078125,1.5333333333333332,1,1.575300493069383,1.373291015625,2.089856420202351
122.88116455078125,1.5333333333333332,1.75,1.6458342773848067,1.373291015625,2.1435248265907987
123.38116455078125,1.5333333333333332,1.75,1.6458342773848058,1.42877197265625,2.1794861363318643
123.88116455078125,1.5333333333333332,1,1.7066846777278906,1.42877197265625,2.2257946758493214
124.88116455078125,0.7666666666666666,1,1.7066846777278906,1.373291015625,2.190593710113196
125.38116455078125,1.5333333333333332,1,1.7585244193011864,1.373291015625,2.231218578910394
125.88116455078125,1.5333333333333332,1.75,1.81140341222963,1.42877197265625,2.307069932118482
127.88116455078125,0.3833333333333333,2.5,1.7848333647151589,1.54302978515625,2.359358187660318
128.38116455078125,1.5333333333333332,2.5,1.8382358511063108,1.66168212890625,2.4779625787769577
128.88116455078125,1.5333333333333332,1.75,1.8926930599931544,1.66168212890625,2.5186255213653057
130.88116455078125,0.3833333333333333,1,1.81140341222963,1.601806640625,2.4180502136613073
131.88116455078125,0.7666666666666666,1,1.7585244193011873,1.54302978515625,2.3395189785846835
132.38116455078125,1.5333333333333332,1.5,1.81140341222963,1.58209228515625,2.405036033116359
132.88116455078125,1.5333333333333332,1,1.8653319706069154,1.58209228515625,2.445910742304225
133.38116455078125,1.5333333333333332,1.75,1.9203204085267391,1.6416015625,2.5263582804912574
133.88116455078125,1.5333333333333332,2.5,1.9953048540923974,1.763916015625,2.6632013012431224
134.38116455078125,1.5333333333333332,1,2.0528064546425164,1.72265625,2.6798430729962606
134.88116455078125,1.5333333333333332,1,2.1368523601269556,1.72265625,2.7447554653637547
135.38116455078125,1.5333333333333332,1.75,2.1368523601269556,1.78472900390625,2.78413283202586
135.88116455078125,1.5333333333333332,2.5,2.230943988071316,1.91217041015625,2.9382829604019878
136.88116455078125,0.7666666666666666,1.75,2.1701464428696844,1.9775390625,2.936017085647378
138.88116455078125,0.3833333333333333,1.75,2.0810370100250974,2.04400634765625,2.916963658730297
139.88116455078125,0.7666666666666666,1,2.023006936713976,1.99957275390625,2.8444416436547066
140.38116455078125,1.5333333333333332,1,2.023006936713976,1.933837890625,2.7986221704992285
141.88116455078125,0.5111111111111111,1,1.9473256282042086,1.933837890625,2.7444136148689147
143.88116455078125,0.3833333333333333,1,1.8644677108001924,1.933837890625,2.686255541052165
144.38116455078125,1.5333333333333332,1,1.8644677108001924,1.933837890625,2.686255541052165
144.88116455078125,1.5333333333333332,1,1.8644677108001924,1.933837890625,2.686255541052165
145.38116455078125,1.5333333333333332,1.5,1.9473256282042086,1.9775390625,2.7753806668589256
145.88116455078125,1.5333333333333332,1.75,1.9473256282042086,2.04400634765625,2.8231257590691845
146.38116455078125,1.5333333333333332,1,1.9473256282042086,2.04400634765625,2.8231257590691845
146.88116455078125,1.5333333333333332,1,1.9473256282042086,2.04400634765625,2.8231257590691845
147.38116455078125,1.5333333333333332,1,1.9473256282042086,2.04400634765625,2.8231257590691845
148.88116455078125,0.5111111111111111,1,1.928704919131917,1.9775390625,2.7623474453437304
149.38116455078125,1.5333333333333332,1,2.013441405451397,1.91217041015625,2.7767502535631863
151.38116455078125,0.3833333333333333,1.75,1.984925824008031,1.9775390625,2.801890659987884
152.88116455078125,0.5111111111111111,1,1.9660658024950903,1.9775390625,2.7885615437809586
153.88116455078125,0.7666666666666666,1.5,1.910203293274747,2.021728515625,2.781413815405567
154.88116455078125,0.7666666666666666,1,1.8554090949592479,1.95562744140625,2.6957413821133978
155.38116455078125,1.5333333333333332,1,1.8554090949592479,1.82672119140625,2.603738316496142
156.88116455078125,0.5111111111111111,1.75,1.7839941540063982,1.763916015625,2.508791512204109
157.88116455078125,0.7666666666666666,2.5,1.7316525707711656,1.82672119140625,2.5170480601273897
158.88116455078125,0.7666666666666666,1.75,1.680344918128459,1.890625,2.529431148401778
159.38116455078125,1.5333333333333332,1.75,1.766431441745256,1.95562744140625,2.6352910139047983
160.38116455078125,0.7666666666666666,1,1.766431441745257,1.91217041015625,2.603204893177513
160.88116455078125,1.5333333333333332,1,1.766431441745256,1.91217041015625,2.6032048931775127
161.88116455078125,0.7666666666666666,1.5,1.7144356480512761,1.890625,2.552205415309277
162.88116455078125,0.7666666666666666,1,1.6634688071771597,1.763916015625,2.424567627976126
163.38116455078125,1.5333333333333332,1,1.6634703468716012,1.763916015625,2.424568684343568
164.38116455078125,0.7666666666666666,1,1.6888248304981615,1.763916015625,2.4420337872940086
164.88116455078125,1.5333333333333332,1,1.6888248304981615,1.70220947265625,2.3978420291811995
165.38116455078125,1.5333333333333332,1,1.6888248304981615,1.58209228515625,2.314118689017067
165.88116455078125,1.5333333333333332,1,1.6888263857993504,1.523681640625,2.2745857432398076
167.38116455078125,0.5111111111111111,1,1.6217790032573418,1.46636962890625,2.1864141931448007
168.88116455078125,0.5111111111111111,1,1.5565315465342096,1.46636962890625,2.138464482738685
169.88116455078125,0.7666666666666666,1.5,1.5087599847502207,1.50445556640625,2.1306673233694267
171.38116455078125,0.5111111111111111,1,1.4466036932432857,1.50445556640625,2.087114945707558
172.88116455078125,0.5111111111111111,1,1.3861742913446584,1.50445556640625,2.045694433994387
173.88116455078125,0.7666666666666666,1,1.3419746441276,1.50445556640625,2.016006571609366
174.88116455078125,0.7666666666666666,1,1.35073826761383,1.50445556640625,2.0218507410012148
175.38116455078125,1.5333333333333332,1,1.4202057130372707,1.46636962890625,2.0413780041732488
176.38116455078125,0.7666666666666666,1,1.42020571303727,1.41015625,2.001380752570026
176.88116455078125,1.5333333333333332,1.75,1.4202057130372707,1.46636962890625,2.0413780041732488
177.88116455078125,0.7666666666666666,2.5,1.3752816751863377,1.58209228515625,2.0962861648291877
178.88116455078125,0.7666666666666666,1.75,1.3313151290334921,1.6416015625,2.1135883380629976
179.38116455078125,1.5333333333333332,1,1.3313151290334928,1.6416015625,2.113588338062998
179.88116455078125,1.5333333333333332,1,1.3313151290334928,1.6416015625,2.113588338062998
180.38116455078125,1.5333333333333332,1,1.3313151290334928,1.58209228515625,2.067707902858716
180.88116455078125,1.5333333333333332,1,1.3752816751863377,1.58209228515625,2.0962861648291877
181.38116455078125,1.5333333333333332,1,1.3752816751863384,1.54302978515625,2.0669641032157973
181.88116455078125,1.5333333333333332,1,1.3752816751863384,1.54302978515625,2.0669641032157973
182.38116455078125,1.5333333333333332,1,1.4430300145038009,1.54302978515625,2.112646809250941
182.88116455078125,1.5333333333333332,1,1.4430300145038009,1.4853515625,2.070894706879138
183.38116455078125,1.5333333333333332,1,1.4430300145038009,1.373291015625,1.992050159096197
183.88116455078125,1.5333333333333332,1,1.5129675202081856,1.31890869140625,2.0071349863603727
184.38116455078125,1.5333333333333332,1,1.5608259177155586,1.265625,2.009473609191625
184.88116455078125,1.5333333333333332,1,1.5608259177155586,1.265625,2.009473609191625
185.38116455078125,1.5333333333333332,1,1.5608259177155586,1.265625,2.009473609191625
185.88116455078125,1.5333333333333332,1,1.5608259177155595,1.230712890625,1.987669933505853
186.38116455078125,1.5333333333333332,1,1.5608259177155586,1.230712890625,1.9876699335058523
186.88116455078125,1.5333333333333332,1,1.5608259177155595,1.230712890625,1.987669933505853
187.38116455078125,1.5333333333333332,1,1.5608259177155595,1.230712890625,1.987669933505853
187.88116455078125,1.5333333333333332,1,1.5608259177155595,1.230712890625,1.987669933505853
188.38116455078125,1.5333333333333332,1,1.5608259177155595,1.230712890625,1.987669933505853
188.88116455078125,1.5333333333333332,1,1.6096830632958041,1.230712890625,2.026261035358452
189.38116455078125,1.5333333333333332,1,1.6848639963827639,1.230712890625,2.0864852996025256
189.88116455078125,1.5333333333333332,1,1.736263136305106,1.230712890625,2.1282067328252174
190.63116455078125,1.0222222222222221,1.75,1.7018826966514602,1.24810791015625,2.110492375858356
191.63116455078125,0.7666666666666666,1.75,1.7190156159577512,1.301025390625,2.1558482680739712
192.63116455078125,0.7666666666666666,1,1.7449299912452658,1.301025390625,2.176567881183157
193.63116455078125,0.7666666666666666,1,1.6933590930126292,1.301025390625,2.135446577402368
194.63116455078125,0.7666666666666666,1,1.6428144471027195,1.301025390625,2.095592129843102
195.63116455078125,0.7666666666666666,1.5,1.593285739421841,1.3369140625,2.079879481593887
196.63116455078125,0.7666666666666666,1,1.5447626558762975,1.3369140625,2.0429466154308207
197.63116455078125,0.7666666666666666,1,1.4972348823723927,1.28326416015625,1.9719227159638377
205.88116455078125,0.09292929292929292,1,1.4105958472472289,1.17926025390625,1.8385960379360553
206.38116455078125,1.5333333333333332,1.5,1.4105958472472289,1.162353515625,1.8277982217840472
206.88116455078125,1.5333333333333332,1,1.471726464536876,1.162353515625,1.8753784902531034
207.38116455078125,1.5333333333333332,1.5,1.471726464536876,1.1962890625,1.896598615278241
207.88116455078125,1.5333333333333332,1,1.542580788040932,1.1962890625,1.9520919570271558
208.38116455078125,1.5333333333333332,1.5,1.6074404711154144,1.230712890625,2.024479954785991
208.88116455078125,1.5333333333333332,1,1.6572605886439444,1.230712890625,2.064259401776583
209.38116455078125,1.5333333333333332,1.5,1.7080996136102968,1.265625,2.1258906205730916
209.88116455078125,1.5333333333333332,1,1.7080996136102968,1.265625,2.1258906205730916
210.38116455078125,1.5333333333333332,1,1.7774877741862114,1.265625,2.1820333242199696
210.88116455078125,1.5333333333333332,1.5,1.8307443602051872,1.301025390625,2.245950128447654
211.88116455078125,0.7666666666666666,1,1.8307443602051872,1.301025390625,2.245950128447654
212.88116455078125,0.7666666666666666,1,1.7774877741862096,1.301025390625,2.2027550600174273
213.88116455078125,0.7666666666666666,1,1.7774877741862096,1.301025390625,2.2027550600174273
215.13116455078125,0.6133333333333334,1,1.7149556885497006,1.301025390625,2.1526123851589984
215.63116455078125,1.5333333333333332,1,1.7669619438721857,1.301025390625,2.1942701698158107
216.88116455078125,0.6133333333333334,1,1.7564777499916713,1.301025390625,2.1858364882275017
217.38116455078125,1.5333333333333332,1,1.7564777499916713,1.301025390625,2.1858364882275017
217.88116455078125,1.5333333333333332,1,1.809315908856826,1.301025390625,2.2285176968319855
218.38116455078125,1.5333333333333332,1,1.8093159088568251,1.301025390625,2.2285176968319846
218.88116455078125,1.5333333333333332,1,1.8093159088568251,1.301025390625,2.2285176968319846
219.38116455078125,1.5333333333333332,1,1.8093159088568251,1.301025390625,2.2285176968319846
219.88116455078125,1.5333333333333332,1,1.8814005999795909,1.301025390625,2.287429842564466
220.38116455078125,1.5333333333333332,1,1.9553749164136291,1.301025390625,2.3486502785196737
220.88116455078125,1.5333333333333332,1,2.0121104274832833,1.24810791015625,2.3677756920328332
221.38116455078125,1.5333333333333332,1,2.089450416746461,1.1962890625,2.4076774213127243
221.88116455078125,1.5333333333333332,1,2.168747263931669,1.1962890625,2.4768068588140317
222.38116455078125,1.5333333333333332,1,2.2295187944655113,1.1962890625,2.530190027632722
222.88116455078125,1.5333333333333332,1,2.2914151237991174,1.1962890625,2.5848966692369837
223.38116455078125,1.5333333333333332,1,2.2914151237991174,1.162353515625,2.5693674250408645
223.88116455078125,1.5333333333333332,1,2.3544465660261844,1.162353515625,2.625735007109112
224.38116455078125,1.5333333333333332,1,2.3544465660261844,1.162353515625,2.625735007109112
224.88116455078125,1.5333333333333332,1,2.4186234352404083,1.162353515625,2.6834315748272606
225.38116455078125,1.5333333333333332,1,2.4839560455354843,1.12890625,2.728455049554847
225.88116455078125,1.5333333333333332,1,2.4839560455354843,1.12890625,2.728455049554847
229.63116455078125,0.20444444444444446,1.5,2.3714479747046977,1.12890625,2.6264414743184505
231.88116455078125,0.34074074074074073,1.5,2.2734178228391033,1.162353515625,2.5533300398672094
233.13116455078125,0.6133333333333334,1.5,2.199668377548632,1.162353515625,2.487892012622981
233.63116455078125,1.5333333333333332,1.5,2.199668377548632,1.1962890625,2.5039266147881727
234.13116455078125,1.5333333333333332,1.5,2.199668377548632,1.1962890625,2.5039266147881727
234.63116455078125,1.5333333333333332,1.5,2.199668377548632,1.230712890625,2.520554540242677
235.1311798095703,1.5332865411415262,1.5,2.199664667730957,1.265625,2.5377807807391366
235.63116455078125,1.5333801283811963,1.5,2.1996683777750694,1.265625,2.5377839964836655
236.13116455078125,1.5333333333333332,1,2.1996683777750694,1.265625,2.5377839964836655
236.63116455078125,1.5333333333333332,1,2.1996683777750694,1.265625,2.5377839964836655
237.13116455078125,1.5333333333333332,1,2.1996683777750694,1.265625,2.5377839964836655
237.63116455078125,1.5333333333333332,1,2.1996683777750694,1.265625,2.5377839964836655
239.13116455078125,0.5111111111111111,1,2.119614919539781,1.265625,2.4687191107456177
239.63116455078125,1.5333333333333332,1,2.1196149195397824,1.265625,2.4687191107456186
241.63116455078125,0.3833333333333333,1,2.0319038203757946,1.265625,2.393833698460014
243.88116455078125,0.34074074074074073,1,1.9435354070663151,1.265625,2.319296556964078
244.88116455078125,0.7666666666666666,1,1.8881025400386382,1.265625,2.2730459393345654
245.63116455078125,1.0222222222222221,1,1.8517391402754593,1.265625,2.2429321176203922
246.13116455078125,1.5333333333333332,1.5,1.8517391402754593,1.301025390625,2.2630963105177453
246.88116455078125,1.0222222222222221,1,1.8158456510841112,1.301025390625,2.2338223957181587
247.38116455078125,1.5333333333333332,1.5,1.8158456510841112,1.3369140625,2.2549134438091705
247.88116455078125,1.5333333333333332,1.5,1.8517391402754593,1.373291015625,2.3053993270634137
248.88116455078125,0.7666666666666666,1.75,1.8517391402754593,1.42877197265625,2.338873060573431
249.38116455078125,1.5333333333333332,1.75,1.9064614113933382,1.4853515625,2.416788029048694
249.88116455078125,1.5333333333333332,1.75,1.96225129539153,1.54302978515625,2.4962714323857256
250.38116455078125,1.5333333333333332,1.75,2.0191191063637306,1.601806640625,2.5773293308448997
250.88116455078125,1.5333333333333332,1.75,2.077075158403635,1.66168212890625,2.6599678026592524
251.38116455078125,1.5333333333333332,1.75,2.1361297656049407,1.72265625,2.7441929471462974
251.88116455078125,1.5333333333333332,1.75,2.19629324206134,1.78472900390625,2.830010887348052
252.38116455078125,1.5333333333333332,1.75,2.3123624482330545,1.847900390625,2.96002634205684
252.88116455078125,1.5333333333333332,1.75,2.3123624482330545,1.91217041015625,3.000569240906713
253.38116455078125,1.5333333333333332,1.75,2.3123624482330554,1.9775390625,3.0426437247419797
253.88116455078125,1.5333333333333332,1.75,2.3123624482330554,1.99957275390625,3.0570101881025185
254.3811492919922,1.5333801283811963,1.75,2.3123662839394394,2.021728515625,3.071550751980367
254.88116455078125,1.5332865411415262,2.5,2.312362448467161,2.111572265625,3.1314146205888704
255.3811798095703,1.5332865411415262,1,2.3123586129991236,2.06640625,3.1011348157005836
255.88116455078125,1.5333801283811963,1,2.3123624487012666,2.021728515625,3.0715478646856513
256.38116455078125,1.5333333333333332,1,2.3123624487012666,1.9775390625,3.042643725097813
256.88116455078125,1.5333333333333332,1.75,2.3123624487012666,1.99957275390625,3.057010188456679
257.38116455078125,1.5333333333333332,1.75,2.3123624487012653,2.021728515625,3.0715478646856504
257.88116455078125,1.5333333333333332,1,2.3757757091922618,2.021728515625,3.1195667024891867
261.63116455078125,0.20444444444444446,1,2.3291608996943394,2.021728515625,3.0842141118210664
262.88116455078125,0.6133333333333334,1,2.316554463400511,2.021728515625,3.0747049895546232
264.88116455078125,0.3833333333333333,1,2.2977302268457342,2.021728515625,3.060547399772109
265.38116455078125,1.5333333333333332,1,2.2977302268457342,2.021728515625,3.060547399772109
265.88116455078125,1.5333333333333332,1.5,2.373643481419602,2.06640625,3.1470967838509245
267.38116455078125,0.5111111111111111,1.75,2.289396738289041,2.13433837890625,3.1299740799183398
268.63116455078125,0.6133333333333334,1,2.2153002310991345,2.13433837890625,3.0761917088471646
269.13116455078125,1.5333333333333332,1,2.2153002310991345,2.13433837890625,3.0761917088471646
269.63116455078125,1.5333333333333332,1,2.2153002310991345,2.13433837890625,3.0761917088471646
272.88116455078125,0.2358974358974359,1,2.113547912284163,2.08892822265625,2.9716503658624682
273.38116455078125,1.5333333333333332,1.5,2.113547912284163,2.13433837890625,3.0037451778060174
274.88116455078125,0.5111111111111111,1,2.0356106920513017,2.08892822265625,2.916733105548634
275.38116455078125,1.5333333333333332,1,2.0356106920513017,2.04400634765625,2.884730982059267
277.88134765625,0.3066442073741344,1,1.944642909057118,1.9775390625,2.773499015225985
