_Time,L Swing Speed degree/ms,L Angle Diff,L Pos Diff,L Stamina,L Pattern Diff,L CombinedDiff
4,0,1,1.1,0,0,0
5,0.6666666666666666,1,1,9.042245370370368e-06,0.077003125,1.160759042467045
8,0.2222222222222222,1,1,2.1433470507544577e-05,0.108253125,1.4417859960807444
9,0.6666666666666666,1,1,0.0001148700060013717,0.139503125,1.6676978706485635
12,0.2222222222222222,1,1,0.0001714677640603566,0.170753125,1.8580254741349855
14,0.3333333333333333,1,1,0.0002871331527563443,0.202003125,2.0241127800189
15,0.6666666666666666,1,1,0.0006540976107038751,0.233253125,2.173286630255612
18,0.2222222222222222,1,1,0.0008239746093749997,0.264503125,2.307159658869563
19,0.6666666666666666,1,1,0.0015044035734953695,0.295753125,2.4322735335293437
20,0.6666666666666666,1,1,0.0024832266348379624,0.327003125,2.5494622332035366
21,0.6666666666666666,1,1,0.003814697265625002,0.358253125,2.6605211368767883
24,0.2222222222222222,1,1,0.00434626407911094,0.389503125,2.7611137462976094
25,0.6666666666666666,1,1,0.006232325759280694,0.420753125,2.8626299247621354
28,0.2222222222222222,1,1,0.006964831358774864,0.452003125,2.9537643455425258
30,0.3333333333333333,1,1,0.008167826753257888,0.483253125,3.0429877524663693
31,0.6666666666666666,1,1,0.010973936899862828,0.5145031250000001,3.1364784668563974
32,0.6666666666666666,1,1,0.014358750750171472,0.5457531250000001,3.2298420631245994
32.5,1.3333333333333333,1,1,0.02308150345078875,0.5770031250000001,3.3473251219242552
33.5,0.6666666666666666,1,1,0.02852794924554183,0.6082531250000001,3.4466995516443975
35,0.4444444444444444,1,1,0.03259762945816186,0.6395031250000001,3.5375828515532595
36,0.6666666666666666,1,1,0.039400412058470474,0.6707531250000001,3.6410034035309238
37.5,0.4444444444444444,1,1,0.044424551504629595,0.7020031250000001,3.7344036195589334
38.5,0.6666666666666666,1,1,0.05273437499999995,0.7332531250000001,3.8440010276496164
39.75,0.5333333333333333,1,1,0.06008275462962958,0.7645031250000001,3.9482111309240526
41,0.5333333333333333,1,1,0.06808391203703695,0.7957531250000001,4.055546815283455
42,0.6666666666666666,1,1,0.07904564525462952,0.8270031250000001,4.178302088858395
42.5,1.3333333333333333,1,1,0.10437622974537021,0.8582531250000001,4.375352584001426
43.5,0.6666666666666666,1,1,0.11885358796296279,0.8895031250000001,4.516296186587777
44,1.3333333333333333,1,1,0.1517037037037036,0.9207531250000001,4.749014478769862
45.5,0.4444444444444444,1,1,0.16386687671467748,0.9520031250000001,4.878717868475383
47,0.4444444444444444,1,1,0.17666340877914943,0.9832531250000001,5.011807004157625
47.75,0.8888888888888888,1,1,0.20422085048010963,1.014503125,5.217249536864447
49,0.5333333333333333,1,1,0.20247438748643826,1.0140636363636364,5.20778115327703
51,0.3333333333333333,1,1,0.194848275773493,1.0136500000000002,5.169691408529198
52.25,0.5333333333333333,1,1,0.19351447521465961,1.01326,5.162276876151397
52.75,1.3333333333333333,1,1,0.21533401896918006,1.0128916666666667,5.266986521776671
53.25,1.3333333333333333,1,1,0.23742873701827247,1.0125432432432433,5.370577213015272
53.75,1.3333333333333333,1,1,0.25970835450743984,1.0122131578947369,5.450260320966942
54.25,1.3333333333333333,1,1,0.2820944933037531,1.0119,5.476263125948323
54.75,1.3333333333333333,1,1,0.3045193640260633,1.0116025,5.502867983862198
55.25,1.3333333333333333,1,1,0.3269245541838136,1.011319512195122,5.529980411224859
55.75,1.3333333333333333,1,1,0.34925992298633074,1.01105,5.557512404962953
56.25,1.3333333333333333,1,1,0.3714826046236961,1.010793023255814,5.5853824008783866
56.75,1.3333333333333333,1,1,0.3935561165939575,1.0105477272727272,5.6135151565095285
57.25,1.3333333333333333,1,1,0.4154495667138966,1.0103133333333334,5.641841571800592
57.75,1.3333333333333333,1,1,0.4371369509804286,1.0100891304347825,5.670298460627071
58.25,1.3333333333333333,1,1,0.4585965339052361,1.0098744680851064,5.69882828530789
58.75,1.3333333333333333,1,1,0.47981030297004323,1.0096687500000001,5.727378864982793
59.25,1.3333333333333333,1,1,0.5007634892103837,1.0094714285714286,5.755903067319103
59.75,1.3333333333333333,1,1,0.5214441464801091,1.009282,5.7843584915614
60.25,1.3333333333333333,1,1,0.5418427825797688,1.0091,5.812707149537791
60.75,1.3333333333333333,1,1,0.5619520360879928,1.008925,5.840915149941614
61.25,1.3333333333333333,1,1,0.5817663933787661,1.008756603773585,5.868952390047854
61.75,1.3333333333333333,1,1,0.6012819409171706,1.0085944444444446,5.896792258011699
62.25,1.3333333333333333,1,1,0.6204961484903091,1.0084381818181818,5.92441134803324
62.75,1.3333333333333333,1,1,0.6394076795437439,1.0082875,5.951789189949741
63.25,1.3333333333333333,1,1,0.658016225256033,1.0081421052631578,5.978907994223585
64.5,0.5333333333333333,1,1,0.6449382229536212,1.008001724137931,5.9591357402893905
65,1.3333333333333333,1,1,0.6629173869466547,1.0078661016949153,5.985399298754316
68,0.2222222222222222,1,1,0.6385245198902587,1.007735,5.948898766517648
69,0.6666666666666666,1,1,0.6314597713921868,1.0076081967213115,5.9381231943347546
70,0.6666666666666666,1,1,0.6246727199489762,1.0074854838709677,5.927790156221398
71,0.6666666666666666,1,1,0.6181476400955123,1.0073666666666667,5.917873748741071
72,0.6666666666666666,1.6,1,0.611869953296801,1.0940265625,6.162323004515887
72.5,1.3333333333333333,1.6,1,0.6281242772130331,1.17802,6.434820478186818
73,1.3333333333333333,1.6,1,0.6441585274229887,1.2594681818181819,6.70175529688964
73.5,1.3333333333333333,1,1,0.65997270399075,1.2555955223880597,6.710522897288536
74.5,0.6666666666666666,1,1,0.6531746132709128,1.2518367647058823,6.690306956747431
75,1.3333333333333333,1,1,0.6685358301813241,1.2481869565217392,6.699370183540699
76,0.6666666666666666,1,1,0.6617521865889201,1.2446414285714285,6.679781163117893
76.5,1.3333333333333333,1,1,0.6766841580831638,1.2411957746478872,6.689088127617843
77,1.3333333333333333,1,1,0.6914150813836801,1.2378458333333333,6.69863053700486
77.5,1.3333333333333333,1,1,0.7059460126421205,1.2345876712328767,6.70838334215415
78,1.3333333333333333,1,1,0.7202782585361108,1.2314175675675676,6.71832324825988
78.5,1.3333333333333333,1,1,0.7344133443072709,1.228332,6.728428604254125
79,1.3333333333333333,1,1,0.7483529851290285,1.2253276315789474,6.738679298174409
79.5,1.3333333333333333,1,1,0.7620990604630362,1.2224012987012989,6.749056658310295
80,1.3333333333333333,1,1,0.7756535910984763,1.2195500000000001,6.759543359939643
80.5,1.3333333333333333,1,1,0.7890187186003566,1.2167708860759494,6.770123337450272
81,1.3333333333333333,1,1,0.802196686921299,1.21406125,6.780781701631984
