_Time,L Swing Speed degree/ms,L Angle Diff,L Pos Diff,L Stamina,L Pattern Diff,L CombinedDiff
18.5,0,1,1.1,0,0,0
19.5,0.7566666666666667,1,1,1.3220986825448497e-05,0.077003125,1.1608029346930362
20.5,0.7566666666666667,1,1,0.00010576789460358798,0.108253125,1.4424873873970578
21.5,0.7566666666666667,1,1,0.0003569666442871094,0.139503125,1.669410271241487
22.5,0.7566666666666667,1,1,0.0008461431568287038,0.170753125,1.8622691034847554
23.5,0.7566666666666667,1,1,0.0016526233531810623,0.202003125,2.031987149688055
24.5,0.7566666666666667,1,1,0.0028557331542968752,0.233253125,2.185186119413065
25.5,0.7566666666666667,1,1,0.004534798481128834,0.264503125,2.326290856645981
26.5,0.7566666666666667,1,1,0.006769145254629631,0.295753125,2.4584892210351867
27.5,0.7566666666666667,1,1,0.009638099395751954,0.327003125,2.5842227697283136
28.5,0.7566666666666667,1,1,0.013220986825448498,0.358253125,2.7054584611518067
29.5,0.7566666666666667,1,1,0.01759713346467195,0.389503125,2.823847727507566
30.5,0.7566666666666667,1,1,0.022845865234375002,0.420753125,2.940823033580198
31.5,0.7566666666666667,1,1,0.029046508055510338,0.452003125,3.0576575818929825
32.5,0.7566666666666667,1,1,0.036278387849030654,0.483253125,3.1755022778923347
33.5,0.7566666666666667,1,1,0.044620830535888646,0.5145031250000001,3.2954082544129566
34.5,0.7566666666666667,1,1,0.054153162037036996,0.5457531250000001,3.4183401632438137
35.5,0.7566666666666667,1,1,0.0649547082734284,0.5770031250000001,3.5451837069031633
36.5,0.7566666666666667,1,1,0.07710479516601555,0.6082531250000001,3.676749842797345
37.5,0.7566666666666667,1,1,0.09068274863575114,0.6395031250000001,3.8137774073530633
38.5,0.7566666666666667,1,1,0.10576789460358785,0.6707531250000001,3.9569354050436214
39.5,0.7566666666666667,1,1,0.12243955899047837,0.7020031250000001,4.106825800060385
40.5,0.7566666666666667,1,1,0.14077706771737544,0.7332531250000001,4.263987300194781
41.5,0.7566666666666667,1,1,0.16085974670523173,0.7645031250000001,4.42890032451967
42.5,0.7566666666666667,1,1,0.1827669218749999,0.7957531250000001,4.6019931030473735
43.5,0.7566666666666667,1,1,0.20657791914763265,0.8270031250000001,4.7836486751213885
44.5,0.7566666666666667,1,1,0.2323720644440827,0.8582531250000001,4.919787889876473
45.5,0.7566666666666667,1,1,0.2602286836853027,0.8895031250000001,5.057045981150036
46.5,0.7566666666666667,1,1,0.2902271027922454,0.9207531250000001,5.196124298154606
47.5,0.7566666666666667,1,1,0.32244664768586345,0.9520031250000001,5.337209357294104
48.5,0.7566666666666667,1,1,0.3569666442871095,0.9832531250000001,5.480494237819624
48.99999237060547,1.5133564253198035,1,1,0.43322653578390663,1.014503125,5.678515987873518
50,0.7566608938021815,1,1,0.43322619774847404,1.0140636363636364,5.677170883517485
51,0.7566666666666667,1,1,0.43322617123515694,1.0136500000000002,5.675905418451196
52,0.7566666666666667,1,1,0.4332261462368875,1.01326,5.674712375277426
53,0.7566666666666667,1,1,0.4332261226274117,1.0128916666666667,5.673585710020017
54,0.7566666666666667,1,1,0.43322610029412445,1.0125432432432433,5.672520033026926
55,0.7566666666666667,1,1,0.43322607913627414,1.0122131578947369,5.6715105227577
56,0.7566666666666667,1,1,0.4332260590634426,1.0119,5.670552852851877
57.5,0.5044444444444445,1,1,0.42248539980450706,1.0116025,5.655211896401864
58,1.5133333333333334,1,1,0.45470447445322043,1.011319512195122,5.697897657825233
59,0.7566666666666667,1,1,0.4541849925953908,1.01105,5.6963709499844
60,0.7566666666666667,1,1,0.45369004130921625,1.010793023255814,5.6949157293930615
61,0.7566666666666667,1,1,0.4532179233713121,1.0105477272727272,5.693527089761304
62,0.7566666666666667,1,1,0.4527670945783818,1.0103133333333334,5.692200563737632
63,0.7566666666666667,1,1,0.45233614688428975,1.0100891304347825,5.690932074895025
64.25,0.6053333333333333,1,1,0.4462590798431326,1.0098744680851064,5.682008729234536
64.75,1.5133333333333334,1,1,0.4741640643172405,1.0096687500000001,5.719583634378303
67,0.3362962962962963,1,1,0.4578443711920286,1.0094714285714286,5.696577646894561
67.5,1.5133333333333334,1,1,0.4848253759274349,1.009282,5.7331580364333945
69,0.5044444444444445,1,1,0.47469048426989807,1.0091,5.7185941812013965
69.5,1.5133333333333334,1,1,0.5009009657226653,1.008925,5.7544605305682115
71,0.5044444444444445,1,1,0.49062827155541083,1.008756603773585,5.739637000683501
71.5,1.5133333333333334,1,1,0.5160990785024284,1.0085944444444446,5.774784598519852
73,0.5044444444444445,1,1,0.5057221163291765,1.0084381818181818,5.759750070467545
73.5,1.5133333333333334,1,1,0.5304840693862785,1.0082875,5.7941807332567965
74.25,1.008888888888889,1.3,1,0.5373903032652206,1.0407052631578948,5.900253394461122
74.75,1.5133333333333334,1,1,0.5616909727919278,1.040003448275862,5.9321869403960035
75.25,1.5133333333333334,1,1,0.5858532479394163,1.0393254237288136,5.964377711018896
75.75,1.5133333333333334,1,1,0.6098594102885673,1.03867,5.996771012651016
76.25,1.5133333333333334,1,1,0.6336939177241456,1.0380360655737706,6.029315918037881
76.75,1.5133333333333334,1,1,0.6573431932992042,1.0374225806451614,6.061965158267693
77.25,1.5133333333333334,1,1,0.6807954334087524,1.0368285714285714,6.094674995104935
77.75,1.5133333333333334,1,1,0.7040404336853148,1.036253125,6.127405078579029
79.5,0.4323809523809524,1,1,0.6874712670390744,1.0356953846153847,6.101280902058175
80.5,0.7566666666666667,1,1,0.6830229572385937,1.0351545454545454,6.093167113814161
81,1.5133333333333334,1,1,0.7052301143428875,1.0346298507462686,6.124552145407721
81.5,1.5133333333333334,1,1,0.7272394749977735,1.0341205882352942,6.1559162989482505
82,1.5133333333333334,1.3,1.1,0.7490445500599956,1.0797364639130436,6.317774494687388
85,0.25222222222222224,1,1,0.7260965460211904,1.0785973715714285,6.280809706610775
86.75,0.4323809523809524,1,1,0.7102915650487651,1.0774903663380282,6.254542398341732
88,0.6053333333333333,1,1,0.7008174764821263,1.07641411125,6.237653224528634
88.5,1.5133333333333334,1,1,0.7212812872639287,1.0753673426027397,6.264509758206312
90,0.5044444444444445,1,1,0.7085633747728266,1.074348865,6.2429977246515875
91,0.7566666666666667,1,1,0.7042851273698352,1.0733575468,6.233909429592721
