TimeMS,Beat,Type,Forehand,numNotes,SwingSpeed,Angle Diff,AngleChangeDiff,Pos Diff,C Stamina,C Pattern Diff,C CombinedDiff,C SmoothedDiff
2088.705882352941,11.836,1,True,1,0,1.0,0,1,1.7144730781760933,0,0.0,0.0
2132.823529411765,12.086,0,True,1,0,1.0,0,1,0,0,0,0.0
2176.9411764705883,12.336,1,False,1,2.2666666666666666,1.0,1.0,1,0.07083333333333333,0.03125,7.560589264348162e-05,0.00010884728344239904
2221.0588235294117,12.586,0,False,1,2.2666666666666666,1.0,1.0,1,0.07083333333333333,0.03125,7.560589264348162e-05,0.00016327092516359856
2265.176470588235,12.836,1,True,2,2.2666666666666666,1.0,1.0,1,0.1583881484062351,0.0625,0.0006651307533106299,0.000705156684840601
2309.294117647059,13.086,0,True,1,2.2666666666666666,1.0,1.0,1,0.1583881484062351,0.0625,0.0006651307533106299,0.0010664138579586024
2353.4117647058824,13.336,1,False,1,2.2666666666666666,1.0,1.0,1,0.2553932153453659,0.09375,0.0023911218687825996,0.0023893912141462375
2397.529411764706,13.586,0,False,1,2.2666666666666666,1.0,1.0,1,0.2553932153453659,0.09375,0.0023911218687825996,0.003381624231286964
2441.6470588235293,13.836,1,True,1,2.2666666666666666,1.0,1.0,1,0.35416666666666663,0.125,0.005868410279075503,0.005822073093958088
2485.764705882353,14.086,0,True,1,2.2666666666666666,1.0,1.0,1,0.35416666666666663,0.125,0.005868410279075503,0.007774432184094991
2529.8823529411766,14.336,1,False,1,2.2666666666666666,1.0,1.0,1,0.4535546334848267,0.15625,0.011711776389207488,0.011666134915085186
2574.0,14.586,0,False,1,2.2666666666666666,1.0,1.0,1,0.4535546334848267,0.15625,0.011711776389207488,0.014909220524243677
2618.1176470588234,14.836,1,True,1,2.2666666666666666,1.0,1.0,1,0.5532260187100546,0.1875,0.020536043626501913,0.020585062977983532
2662.2352941176473,15.086,0,True,1,2.2666666666666666,1.0,1.0,1,0.5532260187100546,0.1875,0.020536043626501913,0.02545007079547484
2706.3529411764707,15.336,1,False,1,2.2666666666666666,1.0,1.0,1,0.6530510657249128,0.21875,0.03295605085214165,0.03324254498446984
2750.470588235294,15.586,0,False,1,2.2666666666666666,1.0,1.0,1,0.6530510657249128,0.21875,0.03295605085214165,0.04006095989984046
2794.5882352941176,15.836,1,True,2,2.2666666666666666,1.0,1.0,1,0.7529686617353708,0.25,0.049586643140581595,0.05030235706597759
3500.4705882352937,19.836,1,True,1,0.2833333333333335,1.0,2.0,1,0.807672793098669,0.3125,0.08457231920566664,0.0678004398206052
3544.5882352941176,20.086,0,True,1,0.25185185185185194,1.0,1.0,1,0.7068013268021451,0.25,0.04685700135990855,0.07488333187601783
3588.705882352941,20.336,1,False,1,2.2666666666666666,1.0,1.0,1,0.8654466698578575,0.34375,0.1100361870921439,0.09490147988476541
3632.8235294117644,20.586,0,False,1,2.2666666666666666,1.0,1.0,1,0.7640747529215489,0.28125,0.06440401373649869,0.10362812062015456
3676.941176470588,20.836,1,True,1,2.2666666666666666,1.0,1.0,1,0.9654696364586567,0.375,0.14565088803288725,0.12751166901987668
3721.0588235294113,21.086,0,True,1,2.2666666666666666,1.0,1.0,1,0.8640577074937105,0.3125,0.08972967302718801,0.13881735548877006
3765.176470588235,21.336,1,False,1,2.2666666666666666,1.0,1.0,1,1.065520879158926,0.40625,0.18820053532122108,0.16690155367891937
3809.2941176470586,21.586,0,False,1,2.2666666666666666,1.0,1.0,1,0.9640802145832531,0.34375,0.12094452417889544,0.18111986752890857
3853.411764705882,21.836,1,True,1,2.2666666666666666,1.0,1.0,1,1.1655931165582847,0.4375,0.2382999021147104,0.21373899867139026
3897.5294117647054,22.086,0,True,1,2.2666666666666666,1.0,1.0,1,1.0641311210875004,0.375,0.15866339563155546,0.2312030063403272
3941.6470588235293,22.336,1,False,1,2.2666666666666666,1.0,1.0,1,1.2656813687721502,0.46875,0.2965637855283979,0.2686907200316423
3985.7647058823527,22.586,0,False,1,2.2666666666666666,1.0,1.0,1,1.1642031051442159,0.40625,0.20350112356329392,0.28973315563985697
4029.882352941176,22.836,1,True,2,2.2666666666666666,1.0,1.0,1,1.365782114976718,0.5,0.3636069981441396,0.3324226712846796
4073.9999999999995,23.086,0,True,1,2.2666666666666666,1.0,1.0,1,1.2642911617314947,0.4375,0.25607254890712555,0.3573760476538795
4118.117647058823,23.336,1,False,1,2.2666666666666666,1.0,1.0,1,1.4658927956600558,0.53125,0.44004436288864407,0.40560028376832247
4162.235294117647,23.586,0,False,1,2.2666666666666666,1.0,1.0,1,1.364391753742947,0.46875,0.31699251564814807,0.4347969622930506
4206.35294117647,23.836,1,True,1,2.2666666666666666,1.0,1.0,1,1.5660115055740416,0.5625,0.5264907098188925,0.4888886215111313
4250.470588235294,24.086,0,True,1,2.2666666666666666,1.0,1.0,1,1.464502310744364,0.5,0.3868758698031888,0.5226608575159556
4294.588235294117,24.336,1,False,1,2.2666666666666666,1.0,1.0,1,1.6661367972819467,0.59375,0.6235608740352768,0.5829524841115779
4338.7058823529405,24.586,0,False,1,2.2666666666666666,1.0,1.0,1,1.5646209199399876,0.53125,0.46633745878394084,0.6216324570947203
4382.823529411764,24.836,1,True,1,2.2666666666666666,1.0,1.0,1,1.766267551467799,0.625,0.7318696942866889,0.6884564768981277
4426.941176470588,25.086,0,True,1,2.2666666666666666,1.0,1.0,1,1.664746128542298,0.5625,0.5559921309854234,0.7323763111757666
