TimeMS,Beat,Type,Forehand,numNotes,SwingSpeed,Angle Diff,AngleChangeDiff,Pos Diff,C Stamina,C Pattern Diff,C CombinedDiff,C SmoothedDiff
102516.5478515625,427.15228271484375,0,True,2,1.5333932315064391,1.0,1.0,1,1.6590166902390093,1.1035546875000002,2.426566705997526,8.881982797295576
102646.9775390625,427.69573974609375,0,False,1,1.5333932315064391,1.0,1.0,1,1.6590166901855863,1.1035546875000002,2.4265667059433556,8.889826208112801
102777.421875,428.2392578125,0,True,1,1.533221036870672,1.3,1.0,1,1.665077950788518,1.1058984375000003,2.4446451899726007,8.898399657898402
102907.8515625,428.78271484375,0,False,1,1.5333932315064391,1.0,1.0,1,1.6711172303585193,1.1001757812500004,2.4216870319225765,8.907222631515618
103038.28125,429.326171875,0,True,2,1.5333932315064391,1.0,1.0,1,1.6711177060101374,1.0989648437500004,2.415555579214613,8.91438598597195
103168.7255859375,429.86968994140625,1,False,1,1.533221036870672,1.0,1.0,1,1.751108937564579,1.0211914062499994,2.1139450955541377,8.9136697601073
103299.1552734375,430.41314697265625,1,True,1,1.5333932315064391,1.0,1.0,1,1.7553398523000512,1.0211914062499994,2.1177576427347518,8.911445429054847
103429.5849609375,430.95660400390625,1,False,1,1.5333932315064391,1.0,1.0,1,1.755340327630904,1.0211914062499994,2.117758071194058,8.910870816827666
103560.029296875,431.5001220703125,0,False,2,0.38332678233851797,1.0,1.0,1,1.6690013293344763,1.0989648437500004,2.41342039640644,8.917395223603156
103690.458984375,432.0435791015625,1,False,1,1.5333932315064391,1.0,1.0,1,1.7638088301955148,1.0211914062499994,2.1253961491532816,8.916842345512725
103820.9033203125,432.58709716796875,1,True,1,1.533221036870672,1.0,1.0,1,1.763808354597307,1.0211914062499994,2.1253957199328135,8.914284894009985
103951.3330078125,433.13055419921875,1,False,1,1.5333932315064391,1.0,1.0,1,1.7638083546507206,1.0211914062499994,2.1253957199810185,8.913514610652712
104081.7626953125,433.67401123046875,0,True,1,0.3833375448053832,1.0,1.0,1,1.6633568391675935,1.0989648437500004,2.4077297587322684,8.919802141252939
104081.7919921875,433.67413330078125,1,True,1,1.5330488809042593,1.0,1.0,1,1.7638069280170718,1.0211914062499994,2.1253944324650673,8.917244663377279
104212.20703125,434.217529296875,0,False,1,1.533221036870672,1.0,1.0,1,1.6649134097071085,1.0989648437500004,2.4092984713710512,8.923581394637777
104342.63671875,434.760986328125,0,True,1,1.5333932315064391,1.0,1.0,1,1.676352643039408,1.09662109375,2.40898161338253,8.931866358410527
104473.06640625,435.304443359375,0,False,1,1.5333932315064391,1.0,1.0,1,1.6869348199527767,1.09662109375,2.419641242684477,8.94065671063099
104603.5107421875,435.84796142578125,0,True,2,1.533221036870672,1.0,1.0,1,1.693990207990606,1.09662109375,2.4267593334032513,8.94772647271041
104733.9404296875,436.39141845703125,0,False,1,1.5333932315064391,1.0,1.0,1,1.7024673642961332,1.09427734375,2.423406130793507,8.955001535333874
104864.3701171875,436.93487548828125,0,True,1,1.5333932315064391,1.3,1.0,1,1.7109314195714143,1.09427734375,2.431938214638616,8.964655616464759
104994.80712890625,437.4783630371094,0,False,1,1.5333071293540719,1.0,1.0,1,1.7165784011427372,1.09427734375,2.4376374106466776,8.97262426048927
105125.244140625,438.0218505859375,0,True,2,1.5333071293540719,1.0,1.0,1,1.7244891359033054,1.09427734375,2.445630397661961,8.98163213635768
105255.673828125,438.5653076171875,1,False,1,1.5333932315064391,1.0,1.0,1,1.7581611890218143,1.0211914062499992,2.1203012884536068,8.98176204977348
105386.1181640625,439.10882568359375,1,True,1,1.533221036870672,1.0,1.0,1,1.765222446987701,1.0211914062499992,2.1266720460679904,8.98101809382031
105516.5478515625,439.65228271484375,1,False,1,1.5333932315064391,1.0,1.0,1,1.7694524515169652,1.0211914062499992,2.13049147630079,8.981529314082586
105646.98486328125,440.1957702636719,0,False,2,0.3833321634964086,1.0,1.0,1,1.7260380491459137,1.09427734375,2.4471966520894703,8.99036922475959
105777.42919921875,440.7392883300781,1,False,1,1.533221036870672,1.0,1.0,1,1.7796162338812767,1.0199999999999991,2.134071650066257,8.991112078933243
105907.84423828125,441.2826843261719,1,True,1,1.5335654648245909,1.0,1.0,1,1.7847061550617616,1.0199999999999991,2.138667674459599,8.990368606483413
106038.28125,441.826171875,1,False,1,1.5333071293540719,1.0,1.0,1,1.789783022629295,1.019609374999999,2.1414128117587437,8.991284396471977
106168.7255859375,442.36968994140625,0,True,2,0.3833321634964086,1.0,1.0,1,1.716164013155754,1.0938867187499999,2.4352280170509353,9.001404865940348
106299.1552734375,442.91314697265625,0,False,1,1.5333932315064391,1.0,1.0,1,1.709799005094208,1.08939453125,2.4060325232988546,9.008496094211742
106429.59228515625,443.4566345214844,0,True,1,1.5333071293540719,1.0,1.0,1,1.7097999560242383,1.08783203125,2.398143498064624,9.017397641541407
106560.03662109375,444.0001525878906,0,False,1,1.533221036870672,1.0,1.0,1,1.7158617254271717,1.0833398437500001,2.3815648353464307,9.023846510827786
106690.45166015625,444.5435485839844,0,True,2,1.5335654648245909,1.0,1.0,1,1.7219026412683505,1.0833398437500001,2.387562729767428,9.032272980438616
106820.888671875,445.0870361328125,0,False,1,1.5333071293540719,1.0,1.0,1,1.724730005849389,1.08333984375,2.390372012576368,9.0405868777188
106951.3330078125,445.63055419921875,0,True,1,1.533221036870672,1.0,1.0,1,1.7303758245508507,1.08333984375,2.3959856195315017,9.047379846305825
107081.7626953125,446.17401123046875,0,False,1,1.5333932315064391,1.0,1.0,1,1.7360229681759465,1.08333984375,2.401605705674779,9.055988326482355
107146.9921875,446.44580078125,1,True,1,0.4380772089690319,1.0,1.0,1,1.7710366305969991,1.019609374999999,2.1245009710458844,9.054342648311602
107212.1923828125,446.71746826171875,0,True,1,1.5333932315064391,1.0,1.0,1,1.7416706352536353,1.08333984375,2.4072314397487635,9.063069993435905
107277.421875,446.9892578125,1,False,1,1.5333932315064391,1.0,1.0,1,1.7678013527647398,1.019609374999999,2.1215867762565592,9.062791230437409
107342.64404296875,447.2610168457031,0,False,1,1.5331349540546104,1.0,1.0,1,1.7444910756380796,1.07884765625,2.387343054266525,9.068837141471823
107407.85888671875,447.5327453613281,1,True,1,1.5333071293540719,1.0,1.0,1,1.7734485465596241,1.0196093749999993,2.1266743807275343,9.068660336074991
