_Time,C Swing Speed degree/ms,C Angle Diff,C Pos Diff,C Stamina,C Pattern Diff,C CombinedDiff,C SmoothedDiff
4,0,1.75,1.7999999999999998,0,0,0,0.0
4.75,0,1.75,1.2,0,0,0,0.0
5.5,0.2644444444444444,1.0,1,0.008263888888888888,0.12968749999999998,0.00222937516134258,0.00525389413023068
6.25,0.2644444444444444,1.0,1,0.008263888888888888,0.096875,0.0009448367527684125,0.005610419558191179
10.25,0.08350877192982456,1.0,1,0.010873538011695907,0.16093749999999998,0.004258685076804117,0.010510116345153966
11,0.08350877192982456,1.0,1,0.010873538011695907,0.128125,0.0021747266550439875,0.011320983196155139
11.75,0.2644444444444444,1.0,1,0.019137426900584793,0.19218749999999998,0.007348643980814971,0.01712583030304181
12.5,0.2644444444444444,1.3,1,0.019137426900584793,0.16875,0.005023833636384355,0.019424914491316256
15,0.12205128205128205,1.0,1,0.022951529464687356,0.22343749999999998,0.011536883942782218,0.026329453934000036
15.375,0.13797101449275362,1.0,1,0.023449021103483347,0.2,0.00835136068126283,0.029600920542252857
15.75,0.5288888888888889,1.0,1,0.03947930724246513,0.25468749999999996,0.01749091002355908,0.03815181266264466
16.25,0.4533333333333333,1.0,1,0.03761568777015001,0.23125,0.013183034165439547,0.0427394992365624
16.625,0.4533333333333333,1.0,1,0.053645973909131804,0.28593749999999996,0.0250919435382472,0.05309800243493512
17.25,0.39666666666666667,1.0,1,0.05001152110348335,0.2625,0.019500645812166775,0.05915311411044112
17.625,0.39666666666666667,1.0,1,0.06604180724246514,0.31718749999999996,0.03449835269755193,0.0714697967411912
18.125,0.4533333333333333,1.0,1,0.06417818777015001,0.29375,0.02763239172226358,0.07921299753714195
18.625,0.39666666666666667,1.0,1,0.07843764057579847,0.34843749999999996,0.04597150999219364,0.09367214919053413
19.25,0.3525925925925926,1.0,1,0.07519670628866854,0.325,0.03752965711637278,0.103208956225102
25.625,0.056666666666666664,1.0,1,0.0802084739091318,0.37968749999999996,0.058891527538709604,0.119690753250027
26.375,0.05567251461988303,1.0,1,0.07693647237053988,0.35625,0.04886673631454196,0.13098060687471622
