_Time,C Swing Speed degree/ms,C Angle Diff,C Pos Diff,C Stamina,C Pattern Diff,C CombinedDiff,C SmoothedDiff
4,0,1.0,1.2,0,0,0,0.0
4.5,0,1.0,1,0,0,0,0.0
5,0.4266666666666667,1.0,1,0.013333333333333334,0.06875,0.0003741504367293728,0.0008817478625588886
5.5,0.4266666666666667,1.0,1,0.013333333333333334,0.0625,0.00028826565416186775,0.0011708204406502677
6,0.4266666666666667,1.0,1,0.02666666666666667,0.1,0.0011981088611480405,0.002630782282183543
6.5,0.4266666666666667,1.0,1,0.02666666666666667,0.09375,0.001007631074628833,0.0033796438514239278
7,0.4266666666666667,1.0,1,0.04,0.13125,0.002736072882892453,0.005660271198656174
7.5,0.4266666666666667,1.0,1,0.04,0.125,0.002401629085771781,0.007075177003374963
8,0.4266666666666667,1.0,1,0.05333333333333334,0.1625,0.0051962679926515565,0.010371003415005135
8.5,0.8533333333333334,1.0,1,0.08,0.19375,0.009207902724490838,0.015843890299719644
9,0.28444444444444444,1.0,1,0.04888888888888889,0.15625,0.004582032561075466,0.01734853392763636
9.5,0.8533333333333334,1.0,1,0.07555555555555556,0.1875,0.008313876018015436,0.02080108138761409
10,0.28444444444444444,1.0,1,0.08888888888888889,0.225,0.014059406200376358,0.026847152191386916
12,0.21333333333333335,1.0,1,0.09555555555555556,0.25625,0.02026055627668258,0.03516107938315543
12.5,0.14222222222222222,1.0,1,0.08,0.21875,0.012703574151299335,0.03880462537425748
13,0.4266666666666667,1.0,1,0.1088888888888889,0.2875,0.02846397916726376,0.04895685708290107
13.5,0.4266666666666667,1.0,1,0.09333333333333334,0.25,0.018855308884801854,0.05391863218482153
14,0.4266666666666667,1.0,1,0.12222222222222223,0.31875,0.03859934313898156,0.06608411684080921
14.5,0.4266666666666667,1.0,1,0.10666666666666667,0.28125,0.026700585660352678,0.0725414338817505
15,0.4266666666666667,1.0,1,0.13555555555555557,0.35,0.05086460044741452,0.08689499844582399
15.5,0.4266666666666667,1.0,1,0.12000000000000001,0.3125,0.03643840753091267,0.09502473857904914
16,0.4266666666666667,1.0,1,0.1488888888888889,0.38125,0.06545696046538263,0.1117409191204676
16.5,0.8533333333333334,1.0,1,0.17555555555555558,0.4125,0.08400152163524874,0.13270395559180417
17,0.28444444444444444,1.0,1,0.1288888888888889,0.34375,0.04791645104440244,0.1412900119789759
17.5,0.8533333333333334,1.0,1,0.15555555555555556,0.375,0.06319946879451678,0.15351122127490624
18,0.28444444444444444,1.0,1,0.18444444444444447,0.44375,0.10347406052364334,0.1757439284528774
20,0.17066666666666666,1.0,1,0.16088888888888891,0.40625,0.07907647131796382,0.1899412145182525
21,0.4266666666666667,1.0,1,0.20444444444444446,0.50625,0.15134725399555363,0.22137278134790647
22,0.21333333333333335,1.0,1,0.16755555555555557,0.4375,0.09759704797041127,0.23753272437559275
23,0.4266666666666667,1.0,1,0.23111111111111113,0.56875,0.21324466047399676,0.27986962521477826
23.5,0.28444444444444444,1.0,1,0.17644444444444446,0.46875,0.1191077207694168,0.29800581749300403
