_Time,C Swing Speed degree/ms,C Angle Diff,C Pos Diff,C Stamina,C Pattern Diff,C CombinedDiff,C SmoothedDiff
8,0,1.0,1,0,0,0,0.0
8.5,1.4933333333333334,1.0,1,0.04666666666666667,0.0625,0.00046198573534726977,0.0016331195744525987
9,1.4933333333333334,1.0,1,0.09333333333333334,0.09375,0.0016975151449990676,0.005089223741349535
9.5,1.4933333333333334,1.0,1,0.14,0.125,0.004074747266619734,0.011019033599762532
10,1.4933333333333334,1.0,1,0.18666666666666668,0.15625,0.007913443933027455,0.020004836601110847
10.5,1.4933333333333334,1.0,1,0.23333333333333334,0.1875,0.013518799076408851,0.0326003487459608
11,1.4933333333333334,1.0,1,0.28,0.21875,0.021185526704590295,0.049340538039602595
11.5,1.4933333333333334,1.0,1,0.3266666666666667,0.25,0.031200307459514808,0.07074624250199849
12,1.4933333333333334,1.0,1,0.3733333333333334,0.28125,0.04384339215034861,0.09732696916877251
12.5,1.4933333333333334,1.0,1,0.4200000000000001,0.3125,0.059389723655417,0.12958280687627508
13,1.4933333333333334,1.0,1,0.4666666666666668,0.34375,0.07810976012218968,0.16800582480242104
13.5,1.4933333333333334,1.0,1,0.5133333333333334,0.375,0.10027010125517753,0.21308114072506137
14,1.4933333333333334,1.0,1,0.56,0.40625,0.12613397855496283,0.26528776285264033
14.5,1.4933333333333334,1.0,1,0.6066666666666667,0.4375,0.15596164799295528,0.325099269171037
15,1.4933333333333334,1.0,1,0.6533333333333333,0.46875,0.1900107105684265,0.3929843661408862
15.5,1.4933333333333334,1.0,1,0.7,0.5,0.2285363782002021,0.4694073553742953
16,1.4933333333333334,1.0,1,0.7466666666666666,0.53125,0.27179169729343167,0.5548285285796052
16.5,1.4933333333333334,1.0,1,0.7933333333333332,0.5625,0.3200277389357854,0.6497045055627384
17,1.4933333333333334,1.0,1,0.8399999999999999,0.59375,0.3734937623663313,0.7544885263189081
17.5,1.4933333333333334,1.0,1,0.8866666666666665,0.625,0.4324373567417026,0.8696307056111543
18,0,1.0,1,0,0,0,0.8282197196296708
18.5,1.4933333333333334,1.0,1,0.04666666666666667,0.0625,0.00046198573534726977,0.7907218341532724
19,1.4933333333333334,1.0,1,0.09333333333333334,0.09375,0.0016975151449990676,0.7568644253672667
19.5,1.4933333333333334,1.0,1,0.14,0.125,0.004074747266619734,0.7265287602759224
20,0.2986666666666667,1.0,1,0.8959999999999998,0.65625,0.48701103536917684,0.8351943306672887
20.5,1.4933333333333334,1.0,1,0.9426666666666664,0.6875,0.5568325861476975,0.954487101951786
21,1.4933333333333334,1.0,1,0.9893333333333331,0.71875,0.6328409847270865,1.0848463115839606
21.5,1.4933333333333334,1.0,1,1.0359999999999998,0.75,0.7152786632899961,1.226709662936686
22,0.2986666666666667,1.0,1,0.14933333333333335,0.15625,0.00699632000450358,1.1861149842985876
22.5,1.4933333333333334,1.0,1,0.196,0.1875,0.012275984049024219,1.1494708583961881
23,1.4933333333333334,1.0,1,0.24266666666666667,0.21875,0.01957778685897843,1.116856151773504
23.5,1.4933333333333334,1.0,1,0.28933333333333333,0.25,0.0291903486656642,1.088403639688902
24,0.2986666666666667,1.0,1,1.0453333333333332,0.78125,0.7908979971643331,1.2248656154544453
24.5,1.4933333333333334,1.0,1,1.0919999999999999,0.8125,0.8860081913880966,1.3730777418561924
25,1.4933333333333334,1.0,1,1.1386666666666665,0.84375,0.9882449853290477,1.533472436268197
25.5,1.4933333333333334,1.0,1,1.1853333333333331,0.875,1.0978467534611556,1.706480883787702
26,0.2986666666666667,1.0,1,0.2986666666666667,0.28125,0.038938872211463374,1.6678002606187114
26.5,1.4933333333333334,1.0,1,0.3453333333333334,0.3125,0.05354124664450347,1.633872269912341
27,1.4933333333333334,1.0,1,0.39200000000000007,0.34375,0.07125154655788223,1.6048947356623893
27.5,1.4933333333333334,1.0,1,0.43866666666666676,0.375,0.09233852738995044,1.5810932019870036
28,0.2986666666666667,1.0,1,1.1946666666666663,0.90625,1.1978070570866675,1.749078633489826
28.5,1.4933333333333334,1.0,1,1.241333333333333,0.9375,1.3218526520722682,1.929945767219853
29,1.4933333333333334,1.0,1,1.2879999999999996,0.96875,1.453950966769231,2.1241198967044714
29.5,1.4933333333333334,1.0,1,1.3346666666666662,1.0,1.594337071064284,2.3320254238799265
30,0.2986666666666667,1.0,1,0.4480000000000001,0.40625,0.11252929405818227,2.297882239104625
30.5,1.4933333333333334,1.0,1,0.4946666666666668,0.4375,0.14056543191550805,2.269532573116321
31,1.4933333333333334,1.0,1,0.5413333333333334,0.46875,0.1727356165117617,2.2472284930231683
31.25,0.4266666666666667,1.0,1,1.3071515151515147,1.0,1.5793909684214504,2.43304236080893
31.5,1.4933333333333334,1.0,1,0.5880000000000001,0.5,0.20929721828930456,2.4135870337170213
31.75,1.4933333333333334,1.0,1,1.3126274509803917,1.0,1.582364267602819,2.589061600481719
32,1.4933333333333334,1.0,1,0.6346666666666667,0.53125,0.25050527531944367,2.57302259452146
32.5,1.4933333333333334,1.0,1,0.6813333333333333,0.5625,0.2966127039387864,2.5638693103354173
33,1.4933333333333334,1.0,1,0.728,0.59375,0.3478704795415282,2.5618990269396282
33.5,1.4933333333333334,1.0,1,0.7746666666666666,0.625,0.404527793033434,2.567419628232346
34,0.3318518518518519,1.0,1,1.2846052910052908,1.0,1.5671557521246653,2.7221900198557822
34.5,1.4933333333333334,1.0,1,1.2904032921810695,1.0,1.5703010809121123,2.871829995252083
35,1.4933333333333334,1.0,1,1.2958878878878874,1.0,1.5732770967854492,3.0165885755857857
